customer_id,last_order,recency_days,frequency,monetary,R_score,F_score,M_score,segment
48469,2022-07-15,169,14,360970.9,5,5,5,Champions
48471,2022-10-21,71,10,359795.75,5,4,5,Champions
48472,2021-08-03,515,16,301019.51,4,5,5,Champions
48478,2022-04-15,260,4,64954.509999999995,4,3,3,Loyal Customers
48479,2016-07-23,2352,3,93146.15,1,3,3,At Risk
48480,2021-05-25,585,1,7014.6,4,1,1,New Customers
48481,2020-12-18,743,7,105031.37,3,4,3,Loyal Customers
48482,2015-05-24,2778,1,33657.48,1,1,2,Lost
48483,2021-01-24,706,13,181281.76,3,5,4,Loyal Customers
48484,2022-06-12,202,15,338434.45,5,5,5,Champions
48485,2022-04-04,271,15,438151.68,4,5,5,Champions
48486,2020-05-29,946,15,290267.1,3,5,5,Loyal Customers
48487,2020-03-04,1032,13,336988.67,3,5,5,Loyal Customers
48489,2021-06-14,565,5,54124.49,4,3,2,Need Attention
48491,2022-06-30,184,11,163001.16,5,5,4,Champions
48492,2021-10-02,455,7,107866.34,4,4,3,Loyal Customers
48494,2022-12-13,18,6,174111.68,5,4,4,Champions
48495,2020-10-01,821,3,35077.17,3,3,2,Need Attention
48496,2018-05-01,1705,6,138791.9,2,4,4,Can't Lose Them
48497,2020-04-21,984,6,90674.58,3,4,3,Loyal Customers
48498,2016-05-06,2430,2,19133.09,1,2,1,Lost
48499,2017-06-01,2039,1,33792.48,2,1,2,Lost
48501,2022-02-14,320,1,63546.91,4,1,3,New Customers
48502,2022-08-21,132,1,29869.83,5,1,2,New Customers
48504,2018-06-18,1657,2,83785.08,2,2,3,Hibernating
48506,2019-09-15,1203,3,42513.5,3,3,2,Need Attention
48507,2014-08-29,3046,2,17215.18,1,2,1,Lost
48510,2015-09-07,2672,1,59415.17,1,1,3,Hibernating
48512,2021-03-23,648,1,5957.6,4,1,1,New Customers
48513,2021-12-29,367,1,3575.1,4,1,1,New Customers
48514,2017-09-05,1943,3,15528.06,2,3,1,At Risk
48518,2022-12-20,11,14,392455.57,5,5,5,Champions
48519,2021-12-16,380,13,326116.3,4,5,5,Champions
48520,2021-12-12,384,13,270219.85,4,5,5,Champions
48521,2022-04-11,264,18,452452.69,4,5,5,Champions
48522,2021-12-13,383,19,397300.69,4,5,5,Champions
48525,2022-12-18,13,12,234229.0,5,5,4,Champions
48526,2022-09-12,110,17,428369.33,5,5,5,Champions
48527,2022-11-29,32,23,588367.08,5,5,5,Champions
48530,2013-11-13,3335,1,16441.46,1,1,1,Lost
48531,2015-04-18,2814,2,55015.310000000005,1,2,2,Lost
48532,2012-10-19,3725,1,3932.46,1,1,1,Lost
48533,2021-06-04,575,8,139818.23,4,4,4,Champions
48535,2020-04-22,983,6,68240.82,3,4,3,Loyal Customers
48537,2019-07-16,1264,4,47415.63,3,3,2,Need Attention
48538,2021-09-28,459,2,28959.72,4,2,2,New Customers
48539,2021-12-13,383,2,12461.41,4,2,1,New Customers
48540,2016-01-28,2529,2,20390.33,1,2,1,Lost
48544,2016-09-17,2296,1,42749.55,1,1,2,Lost
48547,2013-08-03,3437,1,11521.24,1,1,1,Lost
48548,2018-12-12,1480,4,139707.16,2,3,4,At Risk
48549,2020-07-11,903,3,82503.98,3,3,3,Loyal Customers
48550,2017-10-18,1900,2,42555.37,2,2,2,Lost
48551,2020-07-11,903,4,39137.369999999995,3,3,2,Need Attention
48554,2020-09-15,837,7,229233.29,3,4,4,Loyal Customers
48555,2014-05-29,3138,1,43552.64,1,1,2,Lost
48556,2018-05-18,1688,6,138651.11000000002,2,4,4,Can't Lose Them
48557,2020-03-30,1006,3,48721.47,3,3,2,Need Attention
48558,2022-11-13,48,4,110620.0,5,3,3,Loyal Customers
48559,2017-05-30,2041,1,30657.3,2,1,2,Lost
48560,2014-10-29,2985,1,78989.84,1,1,3,Hibernating
48562,2022-05-10,235,4,238852.2,5,3,4,Loyal Customers
48564,2013-03-29,3564,1,7312.59,1,1,1,Lost
48568,2019-11-12,1145,4,116290.01000000001,3,3,3,Loyal Customers
48570,2018-03-17,1750,2,36357.7,2,2,2,Lost
48572,2016-05-08,2428,1,24775.31,1,1,2,Lost
48573,2013-12-25,3293,1,1371.98,1,1,1,Lost
48576,2022-07-19,165,4,126858.23000000001,5,3,4,Loyal Customers
48577,2016-12-14,2208,1,17641.25,2,1,1,Lost
48579,2019-07-17,1263,6,132813.84,3,4,4,Loyal Customers
48581,2021-07-24,525,5,183873.51,4,3,4,Loyal Customers
48582,2015-06-29,2742,3,87458.61,1,3,3,At Risk
48583,2021-08-18,500,9,228293.0,4,4,4,Champions
48584,2021-05-23,587,6,242988.1,4,4,4,Champions
48585,2020-05-07,968,5,111350.5,3,3,3,Loyal Customers
48586,2022-06-14,200,2,16994.7,5,2,1,New Customers
48587,2018-04-19,1717,3,116112.56999999999,2,3,3,At Risk
48589,2022-12-21,10,12,164514.25,5,5,4,Champions
48590,2022-01-22,343,15,280508.03,4,5,5,Champions
48592,2022-06-18,196,10,251350.63,5,4,4,Champions
48593,2022-12-15,16,16,248136.71,5,5,4,Champions
48595,2022-12-15,16,10,231452.2,5,4,4,Champions
48601,2013-06-25,3476,1,16639.06,1,1,1,Lost
48603,2014-05-20,3147,2,14626.14,1,2,1,Lost
48604,2019-01-29,1432,1,115824.24,3,1,3,Promising
48607,2021-12-24,372,2,27811.63,4,2,2,New Customers
48608,2018-07-25,1620,7,152509.53,2,4,4,Can't Lose Them
48609,2018-11-01,1521,8,148081.58000000002,2,4,4,Can't Lose Them
48610,2022-06-02,212,10,211505.04,5,4,4,Champions
48612,2020-06-14,930,7,141756.27,3,4,4,Loyal Customers
48613,2021-12-25,371,3,53072.009999999995,4,3,2,Need Attention
48614,2022-07-22,162,3,96710.87000000001,5,3,3,Loyal Customers
48615,2021-10-06,451,3,43558.990000000005,4,3,2,Need Attention
48616,2021-12-31,365,2,25141.74,4,2,2,New Customers
48617,2021-12-22,374,3,27349.31,4,3,2,Need Attention
48618,2021-06-08,571,7,42898.47,4,4,2,Need Attention
48619,2018-06-08,1667,4,77898.04,2,3,3,At Risk
48620,2018-07-01,1644,4,74720.11,2,3,3,At Risk
48622,2016-06-27,2378,1,11280.12,1,1,1,Lost
48623,2012-08-16,3789,1,14941.72,1,1,1,Lost
48624,2014-08-21,3054,2,39100.29,1,2,2,Lost
48625,2022-03-19,287,1,84159.18,4,1,3,New Customers
48626,2018-06-27,1648,1,42975.51,2,1,2,Lost
48627,2021-06-30,549,2,64286.69,4,2,3,New Customers
48628,2020-05-01,974,9,280413.58,3,4,5,Loyal Customers
48630,2019-03-07,1395,15,236927.47999999998,3,5,4,Loyal Customers
48631,2021-05-27,583,15,336570.51,4,5,5,Champions
48633,2020-04-27,978,6,116828.49,3,4,3,Loyal Customers
48635,2019-12-31,1096,6,90652.06999999999,3,4,3,Loyal Customers
48636,2022-04-13,262,8,166179.21,4,4,4,Champions
48639,2014-02-24,3232,1,74608.8,1,1,3,Hibernating
48643,2021-02-24,675,7,238257.13,4,4,4,Champions
48644,2022-10-26,66,8,163125.47,5,4,4,Champions
48645,2015-05-30,2772,5,130205.12,1,3,4,At Risk
48647,2022-07-20,164,9,133982.57,5,4,4,Champions
48648,2017-05-10,2061,3,74191.75,2,3,3,At Risk
48649,2016-04-23,2443,1,13722.64,1,1,1,Lost
48653,2014-07-30,3076,1,47212.56,1,1,2,Lost
48654,2021-02-14,685,5,112113.70999999999,3,3,3,Loyal Customers
48655,2018-04-24,1712,5,65463.83,2,3,3,At Risk
48656,2017-12-30,1827,4,22317.059999999998,2,3,1,At Risk
48659,2022-06-01,213,5,116803.31,5,3,3,Loyal Customers
48660,2022-03-05,301,6,182823.5,4,4,4,Champions
48661,2022-10-02,90,5,136499.71,5,3,4,Loyal Customers
48662,2022-11-30,31,9,228339.53,5,4,4,Champions
48663,2017-10-12,1906,2,72707.87000000001,2,2,3,Hibernating
48664,2014-06-17,3119,1,10435.25,1,1,1,Lost
48665,2018-06-23,1652,1,102555.68,2,1,3,Hibernating
48666,2014-06-20,3116,2,20974.72,1,2,1,Lost
48667,2017-06-09,2031,4,99075.05,2,3,3,At Risk
48668,2012-12-28,3655,1,7688.44,1,1,1,Lost
48669,2015-05-30,2772,2,10371.36,1,2,1,Lost
48671,2015-06-01,2770,2,14899.41,1,2,1,Lost
48672,2016-03-17,2480,2,11670.4,1,2,1,Lost
48673,2018-06-11,1664,3,43276.51,2,3,2,At Risk
48674,2020-12-01,760,2,36905.270000000004,3,2,2,Promising
48675,2016-04-15,2451,2,19621.37,1,2,1,Lost
48676,2016-03-20,2477,4,76584.92,1,3,3,At Risk
48678,2015-05-25,2777,3,20085.129999999997,1,3,1,At Risk
48679,2018-03-09,1758,3,40268.08,2,3,2,At Risk
48681,2018-05-01,1705,4,159640.43,2,3,4,At Risk
48682,2020-09-27,825,3,64056.1,3,3,3,Loyal Customers
48686,2016-12-29,2193,1,2258.32,2,1,1,Lost
48692,2014-09-10,3034,1,10104.0,1,1,1,Lost
48694,2015-01-31,2891,1,6039.38,1,1,1,Lost
48698,2015-06-02,2769,2,42992.73,1,2,2,Lost
48699,2022-08-08,145,2,61971.02,5,2,3,New Customers
48701,2022-06-10,204,2,81373.02,5,2,3,New Customers
48702,2021-12-28,368,2,57010.74,4,2,2,New Customers
48704,2019-03-22,1380,1,30409.84,3,1,2,Promising
48707,2019-12-30,1097,1,764.99,3,1,1,Promising
48709,2016-07-31,2344,1,38213.0,1,1,2,Lost
48711,2013-03-28,3565,1,5220.81,1,1,1,Lost
48712,2014-08-25,3050,1,8354.72,1,1,1,Lost
48713,2022-09-20,102,9,82682.88,5,4,3,Loyal Customers
48714,2021-01-01,729,6,115426.36,3,4,3,Loyal Customers
48715,2018-05-30,1676,3,29485.7,2,3,2,At Risk
48716,2022-04-16,259,5,214375.57,4,3,4,Loyal Customers
48717,2017-02-26,2134,4,26027.25,2,3,2,At Risk
48718,2022-03-28,278,3,22468.7,4,3,1,Need Attention
48719,2013-05-12,3520,1,23525.2,1,1,2,Lost
48722,2015-06-15,2756,1,18298.71,1,1,1,Lost
48723,2014-05-29,3138,2,17692.35,1,2,1,Lost
48724,2017-09-02,1946,1,20632.32,2,1,1,Lost
48725,2014-05-31,3136,2,11587.27,1,2,1,Lost
48726,2018-06-10,1665,3,29969.510000000002,2,3,2,At Risk
48727,2022-10-07,85,13,154897.77,5,5,4,Champions
48729,2018-04-01,1735,3,12134.970000000001,2,3,1,At Risk
48737,2020-08-28,855,1,23635.29,3,1,2,Promising
48738,2022-09-03,119,12,189132.55000000002,5,5,4,Champions
48741,2020-08-19,864,16,363083.56,3,5,5,Loyal Customers
48742,2020-09-01,851,12,268508.27999999997,3,5,5,Loyal Customers
48745,2018-04-29,1707,3,118681.16,2,3,3,At Risk
48750,2012-07-23,3813,1,24011.68,1,1,2,Lost
48751,2016-05-17,2419,1,29884.8,1,1,2,Lost
48753,2021-01-19,711,9,289065.29,3,4,5,Loyal Customers
48754,2019-05-04,1337,6,141835.87,3,4,4,Loyal Customers
48756,2021-03-30,641,9,357036.92,4,4,5,Champions
48757,2022-08-08,145,6,183161.82,5,4,4,Champions
48758,2015-07-15,2726,1,12037.2,1,1,1,Lost
48763,2019-11-27,1130,3,116772.64,3,3,3,Loyal Customers
48764,2020-08-15,868,4,89795.83,3,3,3,Loyal Customers
48765,2019-12-23,1104,5,71845.93,3,3,3,Loyal Customers
48767,2021-04-16,624,4,108213.58,4,3,3,Loyal Customers
48768,2018-07-25,1620,1,14537.27,2,1,1,Lost
48771,2020-05-19,956,2,17114.26,3,2,1,Promising
48773,2015-03-17,2846,1,58945.56,1,1,3,Hibernating
48778,2019-07-11,1269,3,93101.01000000001,3,3,3,Loyal Customers
48779,2022-03-17,289,4,168485.24,4,3,4,Loyal Customers
48780,2021-06-28,551,5,155984.71000000002,4,3,4,Loyal Customers
48781,2015-08-01,2709,3,28447.03,1,3,2,At Risk
48782,2018-08-30,1584,3,27877.440000000002,2,3,2,At Risk
48783,2020-08-25,858,1,6589.08,3,1,1,Promising
48784,2017-04-01,2100,2,30232.22,2,2,2,Lost
48786,2014-08-27,3048,1,77033.67,1,1,3,Hibernating
48788,2022-07-19,165,9,244779.06,5,4,4,Champions
48789,2019-05-25,1316,2,26785.309999999998,3,2,2,Promising
48790,2020-07-13,901,7,225968.4,3,4,4,Loyal Customers
48791,2020-06-21,923,9,191563.53,3,4,4,Loyal Customers
48792,2022-03-30,276,4,179332.72999999998,4,3,4,Loyal Customers
48794,2014-06-30,3106,1,2460.76,1,1,1,Lost
48798,2019-06-01,1309,4,263758.44,3,3,4,Loyal Customers
48799,2022-05-20,225,2,51064.96000000001,5,2,2,New Customers
48800,2020-07-15,899,5,77767.46,3,3,3,Loyal Customers
48801,2022-05-15,230,1,29686.86,5,1,2,New Customers
48803,2015-03-15,2848,2,46174.0,1,2,2,Lost
48807,2018-06-01,1674,1,40714.7,2,1,2,Lost
48808,2021-05-10,600,6,216258.38,4,4,4,Champions
48809,2018-08-31,1583,5,110538.59,2,3,3,At Risk
48810,2022-03-14,292,4,124994.78,4,3,4,Loyal Customers
48811,2018-07-21,1624,2,82801.17,2,2,3,Hibernating
48812,2022-08-14,139,6,211823.84,5,4,4,Champions
48813,2022-06-29,185,6,99045.99,5,4,3,Loyal Customers
48814,2019-06-23,1287,4,46847.25,3,3,2,Need Attention
48815,2021-10-23,434,3,29132.45,4,3,2,Need Attention
48816,2021-11-22,404,2,43420.06,4,2,2,New Customers
48817,2021-11-22,404,1,3344.1,4,1,1,New Customers
48818,2022-06-20,194,3,68854.64,5,3,3,Loyal Customers
48821,2018-10-20,1533,6,156118.52,2,4,4,Can't Lose Them
48823,2015-11-30,2588,1,10354.88,1,1,1,Lost
48825,2017-06-02,2038,1,22536.12,2,1,1,Lost
48827,2017-03-17,2115,1,89190.0,2,1,3,Hibernating
48831,2019-08-29,1220,1,17444.0,3,1,1,Promising
48835,2016-08-11,2333,2,59412.7,1,2,3,Hibernating
48837,2022-09-10,112,3,75685.48000000001,5,3,3,Loyal Customers
48838,2018-01-23,1803,1,47693.67,2,1,2,Lost
48839,2013-05-19,3513,1,33401.94,1,1,2,Lost
48840,2012-08-03,3802,1,22861.38,1,1,2,Lost
48842,2016-04-02,2464,2,61081.53999999999,1,2,3,Hibernating
48843,2015-04-27,2805,1,11158.75,1,1,1,Lost
48845,2018-07-17,1628,1,62035.56,2,1,3,Hibernating
48846,2019-05-01,1340,2,115991.9,3,2,3,Promising
48851,2013-10-02,3377,2,1998.98,1,2,1,Lost
48852,2022-12-30,1,2,33250.34,5,2,2,New Customers
48853,2017-01-09,2182,1,35399.12,2,1,2,Lost
48854,2018-10-25,1528,1,56428.32,2,1,2,Lost
48857,2017-06-02,2038,1,22150.86,2,1,1,Lost
48859,2019-04-01,1370,2,34682.979999999996,3,2,2,Promising
48860,2017-05-11,2060,2,45326.76,2,2,2,Lost
48861,2014-04-26,3171,1,38514.21,1,1,2,Lost
48862,2018-12-19,1473,3,81020.2,2,3,3,At Risk
48864,2022-06-02,212,22,426955.62,5,5,5,Champions
48867,2022-06-14,200,26,542968.05,5,5,5,Champions
48872,2018-04-02,1734,1,27637.05,2,1,2,Lost
48873,2021-03-31,640,8,211484.75,4,4,4,Champions
48874,2022-08-29,124,15,223475.1,5,5,4,Champions
48875,2020-08-29,854,11,210203.06,3,5,4,Loyal Customers
48876,2021-11-10,416,12,390208.41,4,5,5,Champions
48877,2021-03-30,641,12,151832.6,4,5,4,Champions
48880,2018-08-08,1606,2,43419.119999999995,2,2,2,Lost
48883,2016-04-06,2460,1,10684.36,1,1,1,Lost
48885,2017-06-25,2015,2,53357.91,2,2,2,Lost
48887,2019-04-30,1341,2,101291.22,3,2,3,Promising
48888,2018-09-21,1562,1,30684.91,2,1,2,Lost
48893,2022-08-31,122,10,212502.74,5,4,4,Champions
48895,2015-06-30,2741,3,129891.1,1,3,4,At Risk
48896,2017-04-28,2073,5,112697.56,2,3,3,At Risk
48897,2017-04-30,2071,5,91669.15000000001,2,3,3,At Risk
48899,2022-03-10,296,6,92049.37,4,4,3,Loyal Customers
48900,2022-08-28,125,4,125541.13,5,3,4,Loyal Customers
48901,2020-07-24,890,4,65523.810000000005,3,3,3,Loyal Customers
48902,2018-07-30,1615,8,84327.1,2,4,3,At Risk
48904,2018-04-16,1720,5,114465.64,2,3,3,At Risk
48905,2021-07-30,519,7,168477.34,4,4,4,Champions
48906,2019-03-08,1394,3,72274.64,3,3,3,Loyal Customers
48908,2015-10-19,2630,3,91086.72,1,3,3,At Risk
48909,2018-03-15,1752,2,25120.22,2,2,2,Lost
48910,2020-10-04,818,2,93873.86000000002,3,2,3,Promising
48911,2020-03-13,1023,2,53288.64,3,2,2,Promising
48912,2022-08-02,151,4,127353.14000000001,5,3,4,Loyal Customers
48915,2017-05-02,2069,1,5937.47,2,1,1,Lost
48918,2016-02-19,2507,3,131523.36,1,3,4,At Risk
48919,2014-06-12,3124,2,50496.42,1,2,2,Lost
48920,2021-08-20,498,5,78644.97,4,3,3,Loyal Customers
48921,2020-06-01,943,5,100355.17,3,3,3,Loyal Customers
48922,2022-03-15,291,4,107266.67,4,3,3,Loyal Customers
48925,2017-09-23,1925,4,129277.67,2,3,4,At Risk
48926,2018-05-14,1692,1,11827.64,2,1,1,Lost
48928,2020-07-29,885,6,61421.94,3,4,3,Loyal Customers
48929,2021-05-29,581,4,56841.31,4,3,2,Need Attention
48931,2021-04-02,638,7,47254.78,4,4,2,Need Attention
48932,2016-01-01,2556,1,13201.41,1,1,1,Lost
48933,2016-04-02,2464,2,81495.43,1,2,3,Hibernating
48934,2018-11-17,1505,2,42312.64,2,2,2,Lost
48935,2014-07-01,3105,1,35594.4,1,1,2,Lost
48936,2016-06-28,2377,1,26468.9,1,1,2,Lost
48937,2022-04-03,272,2,47262.89,4,2,2,New Customers
48941,2021-09-23,464,1,8584.58,4,1,1,New Customers
48944,2019-03-07,1395,1,37655.68,3,1,2,Promising
48949,2022-08-28,125,9,130746.68,5,4,4,Champions
48950,2021-02-20,679,15,376068.76999999996,3,5,5,Loyal Customers
48955,2012-09-07,3767,1,5416.53,1,1,1,Lost
48959,2015-01-30,2892,1,44676.8,1,1,2,Lost
48961,2017-01-27,2164,2,87655.43,2,2,3,Hibernating
48963,2020-05-08,967,2,8074.92,3,2,1,Promising
48965,2021-02-14,685,2,69712.62,3,2,3,Promising
48966,2017-08-02,1977,2,28567.199999999997,2,2,2,Lost
48967,2014-05-29,3138,1,21401.48,1,1,1,Lost
48969,2022-06-19,195,1,23650.32,5,1,2,New Customers
48970,2016-09-26,2287,1,17323.13,1,1,1,Lost
48971,2017-07-11,1999,1,31031.53,2,1,2,Lost
48973,2016-08-05,2339,2,91574.76999999999,1,2,3,Hibernating
48976,2020-03-15,1021,1,27397.89,3,1,2,Promising
48977,2016-10-27,2256,1,77506.31,2,1,3,Hibernating
48979,2022-08-16,137,3,128930.3,5,3,4,Loyal Customers
48984,2012-07-26,3810,1,10172.79,1,1,1,Lost
48986,2015-07-01,2740,1,3945.08,1,1,1,Lost
48992,2016-09-19,2294,1,16747.13,1,1,1,Lost
48993,2013-07-19,3452,1,21322.22,1,1,1,Lost
49001,2014-07-29,3077,1,8979.02,1,1,1,Lost
49006,2017-03-25,2107,1,21965.24,2,1,1,Lost
49008,2021-04-18,622,6,88905.34,4,4,3,Loyal Customers
49009,2022-09-23,99,5,133056.97,5,3,4,Loyal Customers
49010,2019-07-01,1279,6,146329.75,3,4,4,Loyal Customers
49011,2021-08-29,489,7,186625.55,4,4,4,Champions
49012,2014-08-02,3073,2,79314.02,1,2,3,Hibernating
49016,2021-05-23,587,1,20548.92,4,1,1,New Customers
49017,2021-03-11,660,2,97950.23999999999,4,2,3,New Customers
49018,2013-05-23,3509,2,56192.58,1,2,2,Lost
49019,2016-10-23,2260,2,57455.64,2,2,2,Lost
49022,2017-06-05,2035,1,9996.25,2,1,1,Lost
49023,2013-07-03,3468,1,21595.55,1,1,1,Lost
49030,2013-08-17,3423,1,16469.07,1,1,1,Lost
49034,2017-04-02,2099,1,49193.64,2,1,2,Lost
49035,2014-06-10,3126,1,6706.68,1,1,1,Lost
49037,2015-04-04,2828,1,14423.9,1,1,1,Lost
49039,2016-08-16,2328,1,8920.38,1,1,1,Lost
49040,2015-04-16,2816,1,27364.08,1,1,2,Lost
49044,2018-05-03,1703,1,1602.22,2,1,1,Lost
49047,2018-05-02,1704,1,5523.21,2,1,1,Lost
49048,2021-08-18,500,14,247261.66,4,5,4,Champions
49050,2021-04-05,635,17,272841.26,4,5,5,Champions
49051,2022-08-03,150,16,332473.47,5,5,5,Champions
49052,2022-06-17,197,12,262509.35,5,5,4,Champions
49053,2015-05-06,2796,1,34352.88,1,1,2,Lost
49054,2022-03-08,298,3,54911.92,4,3,2,Need Attention
49055,2013-04-09,3553,1,15522.72,1,1,1,Lost
49056,2021-09-14,473,3,71068.57,4,3,3,Loyal Customers
49057,2022-04-28,247,5,226009.41,5,3,4,Loyal Customers
49060,2020-10-27,795,2,88955.72,3,2,3,Promising
49062,2018-03-31,1736,1,36661.64,2,1,2,Lost
49066,2016-08-16,2328,1,4412.67,1,1,1,Lost
49072,2022-04-23,252,1,28468.7,5,1,2,New Customers
49073,2017-08-10,1969,2,45983.3,2,2,2,Lost
49075,2015-09-04,2675,1,4361.39,1,1,1,Lost
49077,2015-06-15,2756,1,38222.17,1,1,2,Lost
49079,2019-10-13,1175,3,80802.66,3,3,3,Loyal Customers
49080,2019-10-15,1173,5,77750.81,3,3,3,Loyal Customers
49081,2017-04-15,2086,3,72750.44,2,3,3,At Risk
49082,2020-05-01,974,2,10267.84,3,2,1,Promising
49083,2018-07-18,1627,1,20453.75,2,1,1,Lost
49084,2016-03-30,2467,1,36358.87,1,1,2,Lost
49085,2018-07-20,1625,2,23556.309999999998,2,2,2,Lost
49088,2019-03-21,1381,1,23117.43,3,1,2,Promising
49091,2014-09-18,3026,2,32276.85,1,2,2,Lost
49092,2017-06-10,2030,1,26083.38,2,1,2,Lost
49093,2019-05-29,1312,4,77881.63,3,3,3,Loyal Customers
49094,2017-02-26,2134,3,15730.29,2,3,1,At Risk
49097,2013-08-01,3439,1,32300.0,1,1,2,Lost
49099,2014-05-26,3141,1,22545.2,1,1,1,Lost
49100,2022-09-27,95,3,80621.1,5,3,3,Loyal Customers
49101,2017-09-24,1924,3,83033.55,2,3,3,At Risk
49102,2016-05-10,2426,2,46455.08,1,2,2,Lost
49103,2021-07-14,535,2,29354.44,4,2,2,New Customers
49105,2014-08-28,3047,1,3389.62,1,1,1,Lost
49106,2022-03-10,296,2,63205.67,4,2,3,New Customers
49111,2022-06-24,190,1,7760.86,5,1,1,New Customers
49112,2022-06-27,187,5,257414.55,5,3,4,Loyal Customers
49114,2022-03-22,284,4,44897.11,4,3,2,Need Attention
49116,2017-03-09,2123,2,92574.07,2,2,3,Hibernating
49117,2022-03-24,282,3,90346.87,4,3,3,Loyal Customers
49118,2021-05-15,595,3,37044.68,4,3,2,Need Attention
49123,2014-05-28,3139,1,5332.25,1,1,1,Lost
49124,2019-05-01,1340,1,85854.48,3,1,3,Promising
49125,2019-06-26,1284,2,54734.32,3,2,2,Promising
49126,2019-10-05,1183,2,90625.31,3,2,3,Promising
49128,2016-06-26,2379,2,93891.32,1,2,3,Hibernating
49129,2020-01-19,1077,3,44729.69,3,3,2,Need Attention
49132,2022-03-25,281,3,83036.36,4,3,3,Loyal Customers
49135,2015-07-15,2726,1,6620.61,1,1,1,Lost
49136,2021-05-26,584,1,62139.63,4,1,3,New Customers
49137,2019-09-16,1202,1,7314.48,3,1,1,Promising
49138,2018-04-24,1712,1,37943.07,2,1,2,Lost
49139,2014-06-04,3132,1,18647.5,1,1,1,Lost
49140,2016-03-30,2467,1,65997.25,1,1,3,Hibernating
49142,2016-08-15,2329,1,11902.84,1,1,1,Lost
49143,2018-03-02,1765,2,48442.82,2,2,2,Lost
49144,2014-05-27,3140,1,89904.64,1,1,3,Hibernating
49146,2012-08-04,3801,1,49062.48,1,1,2,Lost
49147,2014-03-25,3203,1,8344.3,1,1,1,Lost
49148,2022-09-02,120,14,315717.27999999997,5,5,5,Champions
49149,2021-01-14,716,15,175073.63999999998,3,5,4,Loyal Customers
49150,2022-09-01,121,13,232081.18,5,5,4,Champions
49152,2020-09-10,842,10,206013.48,3,4,4,Loyal Customers
49155,2021-06-18,561,1,50121.76,4,1,2,New Customers
49157,2017-05-27,2044,1,13409.73,2,1,1,Lost
49159,2018-12-14,1478,1,16976.45,2,1,1,Lost
49161,2016-04-28,2438,1,22619.8,1,1,2,Lost
49162,2022-03-09,297,4,91322.59999999999,4,3,3,Loyal Customers
49163,2018-06-03,1672,6,184478.21,2,4,4,Can't Lose Them
49164,2018-07-20,1625,3,105294.15000000001,2,3,3,At Risk
49165,2020-07-20,894,7,104240.76,3,4,3,Loyal Customers
49166,2022-07-02,182,2,48400.68,5,2,2,New Customers
49167,2020-03-31,1005,5,78663.17,3,3,3,Loyal Customers
49169,2018-11-09,1513,2,47761.01,2,2,2,Lost
49170,2018-05-05,1701,3,53596.62,2,3,2,At Risk
49171,2016-04-14,2452,3,112469.05,1,3,3,At Risk
49172,2016-12-27,2195,2,15651.009999999998,2,2,1,Lost
49179,2016-08-03,2341,1,37444.32,1,1,2,Lost
49181,2017-11-15,1872,1,3141.96,2,1,1,Lost
49184,2019-04-10,1361,1,49868.41,3,1,2,Promising
49185,2013-08-01,3439,1,15897.4,1,1,1,Lost
49188,2019-09-02,1216,3,68522.13,3,3,3,Loyal Customers
49189,2015-07-15,2726,3,27720.16,1,3,2,At Risk
49190,2016-07-09,2366,1,5625.58,1,1,1,Lost
49191,2018-05-02,1704,2,94372.01000000001,2,2,3,Hibernating
49194,2014-07-01,3105,1,8150.32,1,1,1,Lost
49195,2019-06-28,1282,2,15527.52,3,2,1,Promising
49197,2013-10-21,3358,1,17286.48,1,1,1,Lost
49199,2017-10-01,1917,4,42731.61,2,3,2,At Risk
49200,2021-06-02,577,3,78540.70000000001,4,3,3,Loyal Customers
49201,2020-04-16,989,2,25848.08,3,2,2,Promising
49202,2017-09-30,1918,2,38404.72,2,2,2,Lost
49204,2019-08-23,1226,1,38492.6,3,1,2,Promising
49208,2019-08-02,1247,1,20352.0,3,1,1,Promising
49213,2015-08-19,2691,1,2451.43,1,1,1,Lost
49215,2021-12-29,367,1,2590.82,4,1,1,New Customers
49218,2014-03-30,3198,1,20734.91,1,1,1,Lost
49219,2020-04-27,978,1,47743.52,3,1,2,Promising
49220,2014-04-02,3195,3,45758.81,1,3,2,At Risk
49221,2014-05-30,3137,2,43993.17,1,2,2,Lost
49223,2020-02-17,1048,1,33284.58,3,1,2,Promising
49228,2014-06-05,3131,1,32331.45,1,1,2,Lost
49230,2014-04-29,3168,1,7548.05,1,1,1,Lost
49235,2016-07-29,2346,2,16733.47,1,2,1,Lost
49236,2013-04-21,3541,1,3907.7,1,1,1,Lost
49239,2022-05-28,217,7,199633.38,5,4,4,Champions
49240,2020-06-20,924,2,28318.93,3,2,2,Promising
49241,2022-03-30,276,4,126364.24,4,3,4,Loyal Customers
49242,2020-07-16,898,1,16819.86,3,1,1,Promising
49245,2014-05-21,3146,2,74749.2,1,2,3,Hibernating
49246,2020-04-01,1004,2,72877.82,3,2,3,Promising
49248,2013-03-17,3576,1,59059.08,1,1,3,Hibernating
49251,2014-07-17,3089,2,6831.7300000000005,1,2,1,Lost
49255,2012-09-07,3767,1,11297.16,1,1,1,Lost
49257,2017-06-05,2035,2,27435.88,2,2,2,Lost
49258,2013-06-24,3477,1,8582.45,1,1,1,Lost
49261,2021-06-14,565,2,17214.39,4,2,1,New Customers
49262,2021-06-13,566,3,29206.510000000002,4,3,2,Need Attention
