Date,Revenue,COGS,gross_revenue,gross_cogs,rev_diff_pct,cogs_diff_pct
2015-06-20,5709630.01,4391167.7,5709630.01,4391167.695971289,0.0,9.174578934849922e-08
2015-06-21,5755437.59,4546815.45,5755437.59,4546815.445622123,0.0,9.628447399862524e-08
2015-06-22,8091120.75,6486078.97,8091120.75,6486078.969502256,0.0,7.674027554402306e-09
2015-06-23,8014615.36,6549729.21,8014615.36,6549729.210319722,0.0,4.881455374594322e-09
2015-06-24,8106694.48,6848465.28,8106694.4799999995,6848465.277659082,1.1488314712157235e-14,3.418164962711381e-08
2015-06-25,6395417.81,5471074.95,6395417.81,5471074.948429807,0.0,2.869990104952508e-08
2015-06-26,5791488.27,5164656.66,5791488.27,5164656.658953038,0.0,2.027166903167884e-08
2015-06-27,5907901.77,5761761.16,5907901.77,5761761.156212005,0.0,6.574370597631991e-08
2015-06-28,7048110.81,6755443.51,7048110.81,6755443.5114330035,0.0,2.121257755612623e-08
2015-06-29,10266326.47,10003747.48,10266326.47,10003747.478286646,0.0,1.712712305009218e-08
2015-06-30,10954727.42,10628217.87,10954727.42,10628217.871844511,0.0,1.735485968827993e-08
2015-07-01,9503954.04,9190648.76,9503954.04,9190648.755874231,0.0,4.489093671742403e-08
2015-07-02,8552727.69,8154787.16,8552727.69,8154787.162124946,0.0,2.6057646771413516e-08
2015-07-03,6047919.06,5867150.51,6047919.06,5867150.505287874,0.0,8.03137095213618e-08
2015-07-04,1184319.43,1068025.58,1184319.43,1068025.5819167965,0.0,1.7947102303211563e-07
2015-07-05,2966146.59,2810871.75,2966146.59,2810871.747687777,0.0,8.225999501173877e-08
2015-07-06,2490899.57,2437063.72,2490899.57,2437063.717959199,0.0,8.3740161876365e-08
2015-07-07,4185006.32,3947428.34,4185006.32,3947428.337830566,0.0,5.4958159954341086e-08
2015-07-08,4333446.86,4256271.94,4333446.86,4256271.942913566,0.0,6.845345917701939e-08
2015-07-09,6011409.46,5756814.71,6011409.46,5756814.708433263,0.0,2.721534455850075e-08
2015-07-10,3936544.23,3750891.91,3936544.23,3750891.91005511,0.0,1.4692527364857156e-09
2015-07-11,3965266.87,3859812.43,3965266.87,3859812.4299201947,0.0,2.0676003958069966e-09
2015-07-12,4444033.83,4308843.11,4444033.83,4308843.107647078,0.0,5.460682051866023e-08
2015-07-13,4008119.02,3879117.89,4008119.02,3879117.894898252,0.0,1.2627231511239207e-07
2015-07-14,4541662.42,4427340.58,4541662.42,4427340.582583528,0.0,5.8353946140991735e-08
2015-07-15,6195528.74,5945270.24,6195528.74,5945270.244130091,0.0,6.946850891745345e-08
2015-07-16,5351713.45,5204783.4,5351713.45,5204783.397445882,0.0,4.907252496367598e-08
2015-07-17,3953465.4,3879500.64,3953465.4,3879500.6424864423,0.0,6.409181094350021e-08
2015-07-18,4352743.94,4230281.82,4352743.94,4230281.815767426,0.0,1.0005419105326575e-07
2015-07-19,4734057.3,4244345.55,4734057.3,4244345.552094209,0.0,4.934115682883901e-08
2015-07-20,4593431.52,3967198.09,4593431.52,3967198.0882529374,0.0,4.4037690837508155e-08
2015-07-21,6205610.6,5212906.4,6205610.6,5212906.399547729,0.0,8.675998146686317e-09
2015-07-22,7003315.42,5699625.87,7003315.42,5699625.870463778,0.0,8.136992912165772e-09
2015-07-23,6241579.84,5041557.0,6241579.84,5041557.0046974765,0.0,9.317511462597359e-08
2015-07-24,4815209.73,3864863.25,4815209.73,3864863.250322411,0.0,8.342102060553734e-09
2015-07-25,4869837.46,3980424.09,4869837.46,3980424.0941609424,0.0,1.0453515544295667e-07
2015-07-26,5323996.74,4436550.96,5323996.74,4436550.964496482,0.0,1.0135085207993602e-07
2015-07-27,5603376.79,4431670.86,5603376.79,4431670.863776532,0.0,8.521688062631206e-08
2015-07-28,6826651.55,5538901.92,6826651.55,5538901.921453794,0.0,2.6246981079866496e-08
2015-07-29,9470985.24,7602775.68,9470985.24,7602775.681484889,0.0,1.9530887133789848e-08
2015-07-30,10296776.67,9762134.91,10296776.67,9762134.91264794,0.0,2.7124600242151613e-08
2015-07-31,8227312.7,8001039.19,8227312.7,8001039.189890552,0.0,1.3679235290214397e-09
2015-08-01,7969399.16,8307674.69,7969399.16,8307674.692951695,0.0,3.552973319948526e-08
2015-08-02,5808782.79,6999844.19,5808782.79,6999844.185667689,0.0,6.189154120922067e-08
2015-08-03,4720575.96,6451104.36,4720575.96,6451104.36499869,0.0,7.748579527519543e-08
2015-08-04,2658117.34,3894709.67,2658117.34,3894709.6717855814,0.0,4.58463304611493e-08
2015-08-05,2978173.12,4001425.35,2978173.12,4001425.3499093894,0.0,2.2644606275305486e-09
2015-08-06,2558707.18,3656184.22,2558707.18,3656184.2228136878,0.0,7.695694141039051e-08
2015-08-07,1981109.04,2648627.83,1981109.04,2648627.8319920464,0.0,7.521050503260184e-08
2015-08-08,1709563.14,2428463.02,1709563.14,2428463.022412091,0.0,9.932582828948447e-08
2015-08-09,2122689.02,2864218.57,2122689.02,2864218.573843653,0.0,1.341955204135266e-07
2015-08-10,2341717.61,3233525.06,2341717.61,3233525.058468009,0.0,4.7378361010976715e-08
2015-08-11,2434219.28,3451194.49,2434219.28,3451194.4894177513,0.0,1.6870938612647644e-08
2015-08-12,3555473.95,4878289.67,3555473.95,4878289.674288362,0.0,8.790708689381671e-08
2015-08-13,2921138.79,3979730.24,2921138.79,3979730.235791894,0.0,1.0573847542824366e-07
2015-08-14,2842163.51,3979723.24,2842163.51,3979723.2380001256,0.0,5.025159988959366e-08
2015-08-15,2655077.08,3723026.61,2655077.08,3723026.6122011123,0.0,5.912158798388093e-08
2015-08-16,2851597.29,3843042.72,2851597.29,3843042.716094894,0.0,1.016149603426311e-07
2015-08-17,2804909.03,3580539.39,2804909.03,3580539.385590436,0.0,1.231536289100329e-07
2015-08-18,3797369.86,5081331.41,3797369.86,5081331.412659643,0.0,5.234146042266597e-08
2015-08-19,3996506.07,5388360.8,3996506.07,5388360.795758823,0.0,7.870996465003034e-08
2015-08-20,3542649.14,4967122.51,3542649.14,4967122.507397917,0.0,5.238611836021607e-08
2015-08-21,2826694.43,4029608.29,2826694.43,4029608.293083155,0.0,7.651252436739265e-08
2015-08-22,2330134.4,3196044.6,2330134.4,3196044.60247521,0.0,7.7446040641283e-08
2015-08-23,2980880.01,4035327.45,2980880.01,4035327.450595602,0.0,1.4759687995692327e-08
2015-08-24,2905862.72,4140352.34,2905862.72,4140352.3350539785,0.0,1.1945894834494091e-07
2015-08-25,3470416.25,4713031.14,3470416.25,4713031.140351266,0.0,7.45308048495401e-09
2015-08-26,4027164.09,5549423.27,4027164.09,5549423.267420085,0.0,4.648977525086068e-08
2015-08-27,3564052.29,4867784.09,3564052.29,4867784.086289946,0.0,7.621648356924566e-08
2015-08-28,8506950.72,11044258.41,8506950.72,11044258.41443326,0.0,4.0140851502792846e-08
2015-08-29,7794439.44,10361751.16,7794439.44,10361751.155893305,0.0,3.963321227301304e-08
2015-08-30,7344062.69,9260104.74,7344062.6899999995,9260104.74111281,1.2681299356058171e-14,1.2017244253446715e-08
2015-08-31,7854391.23,10070785.58,7854391.23,10070785.575176775,0.0,4.7893231175625454e-08
2015-09-01,6760812.85,8154672.78,6760812.85,8154672.780341197,0.0,4.184061748071795e-09
2015-09-02,2200298.26,2129220.78,2200298.26,2129220.7823895807,0.0,1.1222795518134913e-07
2015-09-03,2827263.54,2604249.38,2827263.54,2604249.382856269,0.0,1.0967724654451585e-07
2015-09-04,3174821.93,2868467.84,3174821.93,2868467.84312882,0.0,1.0907635272412738e-07
2015-09-05,4060108.04,3677521.7,4060108.04,3677521.69776484,0.0,6.077898083479777e-08
2015-09-06,5806076.99,5165364.57,5806076.99,5165364.572187509,0.0,4.234955848834361e-08
2015-09-07,5427754.58,4736445.82,5427754.58,4736445.819600633,0.0,8.431785512937328e-09
2015-09-08,4280040.71,3769505.38,4280040.71,3769505.3812145707,0.0,3.222096028703491e-08
2015-09-09,3647303.9,3266493.41,3647303.9,3266493.405976514,0.0,1.2317448032679355e-07
2015-09-10,3721441.58,3354394.08,3721441.58,3354394.0762284524,0.0,1.1243603475949382e-07
2015-09-11,5440903.55,4839456.19,5440903.55,4839456.185535155,0.0,9.225923322308025e-08
2015-09-12,4950740.04,4404176.85,4950740.04,4404176.848674274,0.0,3.0101551843261334e-08
2015-09-13,6063850.75,5333297.85,6063850.75,5333297.845170044,0.0,9.056226415852058e-08
2015-09-14,5951627.11,5241870.86,5951627.11,5241870.86017699,0.0,3.3764561953077214e-09
2015-09-15,4289955.17,3759560.12,4289955.17,3759560.115042161,0.0,1.3187284567984108e-07
2015-09-16,4578098.38,4047593.29,4578098.38,4047593.28792987,0.0,5.114470997200083e-08
2015-09-17,4322042.75,3890293.3,4322042.75,3890293.301821576,0.0,4.682362000820995e-08
2015-09-18,4626830.39,4125549.97,4626830.39,4125549.971856907,0.0,4.500992155447008e-08
2015-09-19,4866373.41,4338177.32,4866373.41,4338177.32014439,0.0,3.3283438492703184e-09
2015-09-20,5970375.19,5199616.34,5970375.19,5199616.3437758535,0.0,7.261792826204822e-08
2015-09-21,5429549.96,4922952.43,5429549.96,4922952.43238833,0.0,4.8514183519597084e-08
2015-09-22,3989413.65,3510644.34,3989413.65,3510644.338718126,0.0,3.6513917803607714e-08
2015-09-23,4492195.74,4136948.97,4492195.74,4136948.9723228933,0.0,5.61499100162636e-08
2015-09-24,4990183.49,4532817.65,4990183.49,4532817.650759974,0.0,1.676602169789137e-08
2015-09-25,5455949.84,4738294.51,5455949.84,4738294.513859931,0.0,8.146246703170998e-08
2015-09-26,6622087.86,5772363.74,6622087.86,5772363.738896262,0.0,1.9121080593130502e-08
2015-09-27,9527329.68,8445286.43,9527329.68,8445286.434424767,0.0,5.2393339235830586e-08
2015-09-28,8161672.8,7449690.47,8161672.8,7449690.470295601,0.0,3.96796155559438e-09
2015-09-29,7149980.42,6330231.0,7149980.42,6330231.003742343,0.0,5.911858216237486e-08
2015-09-30,6245594.21,5509034.08,6245594.21,5509034.075259575,0.0,8.604821311134025e-08
2015-10-01,5328206.77,4579676.64,5328206.7700000005,4579676.644530442,1.7479099719988508e-14,9.892493080649819e-08
2015-10-02,2171539.56,1796561.55,2171539.56,1796561.5480713784,0.0,1.0735071504960256e-07
2015-10-03,4071748.88,3247591.03,4071748.88,3247591.034172745,0.0,1.2848739641821512e-07
2015-10-04,3492367.73,2871726.8,3492367.73,2871726.7992756483,0.0,2.522355187929679e-08
2015-10-05,4507541.9,3678096.41,4507541.9,3678096.4069074686,0.0,8.407967697828652e-08
2015-10-06,4188998.54,3415837.46,4188998.54,3415837.4596167067,0.0,1.1221062496445516e-08
2015-10-07,3426493.43,2803278.62,3426493.43,2803278.617947211,0.0,7.322815055531702e-08
2015-10-08,3233949.18,2641121.98,3233949.1799999997,2641121.9782854533,1.4399152905295167e-14,6.491736133583997e-08
2015-10-09,3267999.74,2663149.73,3267999.74,2663149.7300284477,0.0,1.0681980582037007e-09
2015-10-10,3378102.79,2705337.11,3378102.79,2705337.1102121286,0.0,7.841120391980632e-09
2015-10-11,3286486.34,2566855.85,3286486.34,2566855.853719599,0.0,1.4490876011632827e-07
2015-10-12,4956524.37,4081540.58,4956524.37,4081540.584151052,0.0,1.017030648762526e-07
2015-10-13,5498991.17,4432958.2,5498991.17,4432958.201314689,0.0,2.9657136716062323e-08
2015-10-14,3411355.27,2666618.8,3411355.27,2666618.803913651,0.0,1.4676455519253332e-07
2015-10-15,3768908.71,2948986.13,3768908.71,2948986.134446296,0.0,1.5077371765537187e-07
2015-10-16,3821540.36,2987369.39,3821540.36,2987369.3928371402,0.0,9.49711851039389e-08
2015-10-17,3662021.88,2894880.7,3662021.88,2894880.6964888335,0.0,1.2128882083821478e-07
2015-10-18,4235369.07,3332133.13,4235369.07,3332133.134580141,0.0,1.3745372307957997e-07
2015-10-19,6150586.07,4953145.42,6150586.07,4953145.422020516,0.0,4.0792592615254785e-08
2015-10-20,5151254.9,4073078.24,5151254.9,4073078.2415993046,0.0,3.926525059908214e-08
2015-10-21,3861128.76,3112793.66,3861128.76,3112793.66371247,0.0,1.1926488284802524e-07
2015-10-22,3503062.58,2822517.81,3503062.58,2822517.8080314933,0.0,6.974293365547795e-08
2015-10-23,4220053.16,3535441.18,4220053.16,3535441.182599612,0.0,7.353005596871733e-08
2015-10-24,3836294.44,2963519.26,3836294.44,2963519.264381934,0.0,1.47862517379278e-07
2015-10-25,4371735.18,3592252.8,4371735.18,3592252.80388759,0.0,1.0822150436892983e-07
2015-10-26,5670407.54,4548016.77,5670407.54,4548016.77475154,0.0,1.0447500439763769e-07
2015-10-27,5227347.01,4220293.85,5227347.01,4220293.854489158,0.0,1.0637075141565809e-07
2015-10-28,7029977.95,5631491.38,7029977.95,5631491.378590722,0.0,2.502495619962605e-08
2015-10-29,7420192.54,6015934.85,7420192.54,6015934.847995871,0.0,3.3313673282196816e-08
2015-10-30,7246849.63,5898873.81,7246849.63,5898873.808693764,0.0,2.2143816469481074e-08
2015-10-31,5833943.99,4766615.28,5833943.99,4766615.279424265,0.0,1.2078491757868851e-08
2015-11-01,5794071.48,4691433.96,5794071.4799999995,4691433.96170569,1.6073715656256945e-14,3.635754657523912e-08
2015-11-02,2770297.66,2300656.83,2770297.66,2300656.8344504307,0.0,1.9344174106627986e-07
2015-11-03,2095237.3,1642341.12,2095237.3,1642341.1233464298,0.0,2.0375972027615062e-07
2015-11-04,2658412.16,2230527.42,2658412.16,2230527.4233079916,0.0,1.4830535735496057e-07
2015-11-05,2550367.78,2095931.27,2550367.7800000003,2095931.268354324,1.8258593562836624e-14,7.851765545613561e-08
2015-11-06,3113759.4,2524846.93,3113759.4,2524846.9258571323,0.0,1.640839219866506e-07
2015-11-07,2523233.52,2111797.74,2523233.52,2111797.7402223805,0.0,1.053037745196703e-08
2015-11-08,4183206.42,3467217.26,4183206.42,3467217.2601933284,0.0,5.5759008494193444e-09
2015-11-09,3409517.01,2730600.71,3409517.01,2730600.7079680664,0.0,7.441342517866561e-08
2015-11-10,3237404.66,2600539.96,3237404.66,2600539.959903638,0.0,3.705464466322384e-09
2015-11-11,2928494.89,2445001.94,2928494.89,2445001.937574759,0.0,9.919177480943479e-08
2015-11-12,3900732.76,3072175.13,3900732.7600000002,3072175.1310590506,1.193779005018891e-14,3.447234050606573e-08
2015-11-13,3144926.75,2547598.28,3144926.75,2547598.283167142,0.0,1.2431874307266511e-07
2015-11-14,4369752.69,3445998.98,4369752.6899999995,3445998.983363702,2.1312935552320204e-14,9.761181010451193e-08
2015-11-15,4297274.47,3488973.66,4297274.47,3488973.6615449935,0.0,4.428217353671303e-08
2015-11-16,4316238.63,3541079.15,4316238.63,3541079.14620468,0.0,1.071797478030465e-07
2015-11-17,3035948.85,2418023.08,3035948.85,2418023.075883985,0.0,1.7022232240685044e-07
2015-11-18,3208924.12,2787131.03,3208924.12,2787131.025241473,0.0,1.7073207251023967e-07
2015-11-19,2934934.24,2722267.8,2934934.24,2722267.802224089,0.0,8.169986480142724e-08
2015-11-20,3389498.76,3170548.9,3389498.76,3170548.9024098655,0.0,7.600783618340613e-08
2015-11-21,2291920.41,2320486.62,2291920.41,2320486.621509696,0.0,6.505944772619263e-08
2015-11-22,3070301.17,3152837.2,3070301.17,3152837.203419159,0.0,1.0844705144465939e-07
2015-11-23,2329823.55,2370762.85,2329823.55,2370762.852123308,0.0,8.956222265613462e-08
2015-11-24,1994420.05,2017128.44,1994420.05,2017128.439714413,0.0,1.4158098961088913e-08
2015-11-25,1994246.64,2069297.94,1994246.64,2069297.9435748835,0.0,1.72758281743936e-07
2015-11-26,3361942.92,3392781.25,3361942.92,3392781.245757546,0.0,1.2504355209482418e-07
2015-11-27,5242225.8,5137790.23,5242225.8,5137790.2286601905,0.0,2.6077552976848052e-08
2015-11-28,5114979.4,5281806.7,5114979.4,5281806.70040327,0.0,7.635079212366842e-09
2015-11-29,5018236.03,4955536.7,5018236.03,4955536.696090459,0.0,7.889238907218044e-08
2015-11-30,4031497.64,4065929.95,4031497.64,4065929.951810058,0.0,4.451768826109003e-08
2015-12-01,3221463.05,3262618.05,3221463.05,3262618.048954562,0.0,3.204291704768814e-08
2015-12-02,953639.35,978207.15,953639.35,978207.1493081133,0.0,7.073008599781674e-08
2015-12-03,1852279.15,1907081.99,1852279.15,1907081.9948815526,0.0,2.5596973171495315e-07
2015-12-04,2076429.7,2095572.96,2076429.7,2095572.960044138,0.0,2.1062467778791974e-09
2015-12-05,2287846.3,2292826.58,2287846.3,2292826.5829323907,0.0,1.2789413248047838e-07
2015-12-06,2028034.94,2013778.51,2028034.94,2013778.5063128863,0.0,1.8309430446320137e-07
2015-12-07,2286683.02,2364273.69,2286683.02,2364273.6927970992,0.0,1.18306916319979e-07
2015-12-08,2785090.6,2715044.46,2785090.6,2715044.4638127205,0.0,1.4042939589506313e-07
2015-12-09,1648123.41,1664248.89,1648123.41,1664248.887814648,0.0,1.3131160410717627e-07
2015-12-10,2450848.03,2579079.6,2450848.0300000003,2579079.5957838814,1.900000659395186e-14,1.634737724149145e-07
2015-12-11,2027594.98,1955884.16,2027594.98,1955884.1592219027,0.0,3.9782376155045615e-08
2015-12-12,2888573.7,2824587.14,2888573.7,2824587.14337057,0.0,1.1932965250587098e-07
2015-12-13,3442735.4,3382073.59,3442735.4,3382073.5900243595,0.0,7.202585222766385e-10
2015-12-14,3272227.86,3176504.37,3272227.86,3176504.3721290557,0.0,6.702511036165086e-08
2015-12-15,3089177.63,3106617.67,3089177.63,3106617.6655275174,0.0,1.4396629900820813e-07
2015-12-16,2310884.14,2367574.49,2310884.14,2367574.493259849,0.0,1.3768727518608226e-07
2015-12-17,2671287.02,2646046.82,2671287.02,2646046.8208366074,0.0,3.161726119564172e-08
2015-12-18,2923802.97,2954646.8,2923802.97,2954646.803722633,0.0,1.2599249545348487e-07
2015-12-19,2965218.72,3081409.43,2965218.72,3081409.4262769944,0.0,1.2082152173417545e-07
2015-12-20,3613917.61,3711607.1,3613917.61,3711607.0950682536,0.0,1.3287361467696118e-07
2015-12-21,5050481.76,5131271.18,5050481.76,5131271.179020983,0.0,1.9079415229504823e-08
2015-12-22,3719442.83,3727031.54,3719442.83,3727031.5394323356,0.0,1.5231005860833136e-08
2015-12-23,3656481.63,3646146.76,3656481.63,3646146.761383761,0.0,3.795133604743092e-08
2015-12-24,2398336.72,2262884.17,2398336.72,2262884.172525823,0.0,1.1161964117713972e-07
2015-12-25,3229207.58,3048061.85,3229207.58,3048061.8500138037,0.0,4.5286474549928556e-10
2015-12-26,3645783.09,3633106.61,3645783.09,3633106.6134216744,0.0,9.418040398556857e-08
2015-12-27,5096354.17,5095420.51,5096354.17,5095420.507886405,0.0,4.1480279584892805e-08
2015-12-28,8179976.67,8163764.62,8179976.67,8163764.620705345,0.0,8.639942909887933e-09
2015-12-29,7760149.23,7689336.24,7760149.23,7689336.24270018,0.0,3.5115902478630046e-08
2015-12-30,5941753.52,5888436.34,5941753.52,5888436.339420992,0.0,9.832965286864527e-09
2015-12-31,6375571.66,6217888.06,6375571.66,6217888.056578773,0.0,5.502232403273605e-08
2016-01-01,5846204.33,5354701.23,5846204.33,5354701.233022343,0.0,5.644279279991396e-08
2016-01-02,2558616.91,2072521.54,2558616.91,2072521.5394372616,0.0,2.715235443896591e-08
2016-01-03,2744446.82,2169775.39,2744446.82,2169775.3909212616,0.0,4.245884164267839e-08
2016-01-04,2387838.0,1861702.6,2387838.0,1861702.6049456294,0.0,2.656508765865847e-07
2016-01-05,1557710.07,1249444.02,1557710.07,1249444.017617577,0.0,1.9067865323110047e-07
2016-01-06,2337143.16,1917221.35,2337143.16,1917221.3523042754,0.0,1.2018827598155264e-07
2016-01-07,2503287.51,2024858.69,2503287.51,2024858.6881345622,0.0,9.212681009216211e-08
2016-01-08,2738103.45,2202044.96,2738103.45,2202044.9631387405,0.0,1.4253753234000098e-07
2016-01-09,3026961.32,2446095.09,3026961.32,2446095.0875981385,0.0,9.819165951390925e-08
2016-01-10,4122392.05,3201417.67,4122392.05,3201417.6738152155,0.0,1.191726897239801e-07
2016-01-11,3434076.67,2780091.13,3434076.67,2780091.1263089404,0.0,1.3276757360223376e-07
2016-01-12,2627637.47,2110300.27,2627637.47,2110300.2713262094,0.0,6.284458276874391e-08
2016-01-13,2268324.18,1914275.35,2268324.18,1914275.3505032416,0.0,2.62888800285359e-08
2016-01-14,3247398.41,2705497.94,3247398.41,2705497.936390821,0.0,1.3340165594269834e-07
2016-01-15,3532606.36,3003599.85,3532606.36,3003599.8453287873,0.0,1.5552047492006474e-07
2016-01-16,3856871.3,3138016.53,3856871.3000000003,3138016.5265874933,1.2073550063953112e-14,1.0874724560803637e-07
2016-01-17,4229318.34,3477169.21,4229318.34,3477169.21095395,0.0,2.743467258207823e-08
2016-01-18,4105149.52,3409714.29,4105149.52,3409714.286945091,0.0,8.959427924476369e-08
2016-01-19,2818234.03,2313238.83,2818234.03,2313238.829703932,0.0,1.2798847585121504e-08
2016-01-20,2842888.66,2294689.37,2842888.66,2294689.369022262,0.0,4.260874293196608e-08
2016-01-21,3981191.66,3293021.93,3981191.66,3293021.9269502247,0.0,9.261327611018766e-08
2016-01-22,3322730.4,2667153.86,3322730.4,2667153.855283949,0.0,1.768196009176586e-07
2016-01-23,3998813.29,3324513.23,3998813.29,3324513.2263749223,0.0,1.0904085531724149e-07
2016-01-24,4734624.57,3904936.72,4734624.57,3904936.719973359,0.0,6.822495594615008e-10
2016-01-25,5007306.32,4047871.63,5007306.32,4047871.632584176,0.0,6.384036783408084e-08
