Date,gross_revenue,net_revenue,COGS
2020-02-14,2037539.68,1903720.3800000001,1651978.34
2020-02-15,2021731.66,1828964.26,1579252.08
2020-02-16,2850540.94,2485339.08,2254151.72
2020-02-17,3027388.85,2725044.11,2358428.94
2020-02-18,1906269.53,1782413.01,1488503.07
2020-02-19,2587869.93,2365076.17,2040282.29
2020-02-20,2179252.94,2081344.63,1655887.69
2020-02-21,1875282.27,1821269.29,1484938.15
2020-02-22,2816611.42,2664219.43,2298912.93
2020-02-23,3660447.62,3434811.13,2943311.48
2020-02-24,4913668.98,4173476.93,3894010.08
2020-02-25,3883383.17,3552729.09,3094926.07
2020-02-26,3776016.2,3201939.95,3155920.72
2020-02-27,2799802.2,2421941.52,2267130.6
2020-02-28,1651589.28,1460225.99,1198881.14
2020-02-29,440505.08,426980.12,389641.44
2020-03-01,574193.42,424280.01,436323.03
2020-03-02,723891.53,670121.56,597321.16
2020-03-03,943222.71,930391.71,762767.07
2020-03-04,1909614.63,1901137.18,1505586.81
2020-03-05,2333220.72,1987773.67,1843371.65
2020-03-06,1511362.89,1382168.26,1171921.71
2020-03-07,1871812.61,1667258.81,1532326.46
2020-03-08,2407053.63,2241948.33,1849597.49
2020-03-09,2614688.4,2455637.5,2090705.98
2020-03-10,2160515.74,1927783.48,1668007.68
2020-03-11,3433278.78,3005906.35,2692451.6
2020-03-12,4588363.52,4078361.5,3791750.44
2020-03-13,3021810.51,2945618.32,2369481.88
2020-03-14,2973651.06,2651082.66,2401421.48
2020-03-15,3221293.98,2925327.1,2639677.91
2020-03-16,3825962.41,3488335.57,3158330.02
2020-03-17,3337087.52,2940532.61,2593918.94
2020-03-18,4361415.01,3714236.7800000003,3636509.4
2020-03-19,4192556.63,3728063.84,3408251.62
2020-03-20,4714923.6,4033655.58,4026187.52
2020-03-21,3786624.27,3153032.36,3364585.08
2020-03-22,3660217.49,2824642.21,3308325.46
2020-03-23,4599846.79,3789167.28,4217636.5
2020-03-24,3777061.29,3074890.59,3491500.34
2020-03-25,5473119.8,4182455.57,4913905.47
2020-03-26,4976074.87,4150997.99,4486016.71
2020-03-27,5292649.55,4259470.13,4770553.08
2020-03-28,4107108.15,3425080.9,3626441.43
2020-03-29,4853424.1,3930629.91,4204693.19
2020-03-30,8661154.35,6639552.69,7724558.44
2020-03-31,7897174.25,6578815.3100000005,7105527.86
2020-04-01,8755809.46,7122536.32,7957568.75
2020-04-02,7577709.18,5934873.71,6681340.51
2020-04-03,6784809.88,5372960.67,6004344.42
2020-04-04,2596249.84,2049926.9000000001,2421613.19
2020-04-05,2270549.35,1740515.97,2115323.24
2020-04-06,2174513.69,1711314.95,1986210.77
2020-04-07,2970609.75,2445660.68,2686271.15
2020-04-08,4245321.13,3407349.56,3850661.27
2020-04-09,3887991.65,3350656.09,3427172.36
2020-04-10,3023393.36,2404987.99,2760209.97
2020-04-11,3732689.24,3158571.43,3332780.74
2020-04-12,2907846.49,2303743.4,2591717.12
2020-04-13,3947462.22,3091883.42,3605060.08
2020-04-14,3808658.46,3139327.94,3373247.72
2020-04-15,4628778.3,3948155.71,3891917.12
2020-04-16,4375989.59,3765357.41,3596667.75
2020-04-17,4558971.27,3959064.25,3709799.59
2020-04-18,3884483.75,3420048.31,3074401.15
2020-04-19,5420905.61,4638899.99,4354985.3
2020-04-20,3709374.1,3515429.2,2922517.52
2020-04-21,3772726.0,3331633.23,2994859.61
2020-04-22,5657450.97,4996667.17,4439369.34
2020-04-23,5173024.12,4196264.46,4119922.93
2020-04-24,3753095.45,3548964.7,2970279.3
2020-04-25,3664845.35,3450286.59,2858437.84
2020-04-26,4605371.55,4272208.18,3664887.11
2020-04-27,5455531.12,4743626.85,4305091.4
2020-04-28,5014129.21,4556083.37,3953650.56
2020-04-29,10020939.03,8996276.77,8067774.24
2020-04-30,7581421.63,6808436.69,6073119.3
2020-05-01,6232298.35,5801826.74,4980016.59
2020-05-02,4883269.9,4400258.64,3978529.52
2020-05-03,4614868.43,4090832.81,3622251.36
2020-05-04,1696650.37,1378226.81,1285985.68
2020-05-05,2127409.75,1894389.65,1664266.24
2020-05-06,2719040.36,2644158.45,2101438.95
2020-05-07,3735794.57,3468594.93,3081283.21
2020-05-08,3885246.63,3491470.25,3057670.15
2020-05-09,2045722.89,1936382.08,1564919.31
2020-05-10,3584812.06,3154316.96,2817308.7
2020-05-11,2782658.98,2343682.85,2126531.87
2020-05-12,3333481.33,3193890.58,2554876.05
2020-05-13,3150929.25,2869610.31,2367805.02
2020-05-14,4015255.86,3593890.71,3222738.56
2020-05-15,5094966.3,4539728.15,4205637.32
2020-05-16,3808061.0,3333864.11,3113947.78
2020-05-17,3532524.59,3383998.9,2826498.79
2020-05-18,3000875.02,2555562.05,2429735.03
2020-05-19,3027466.21,2689051.61,2447172.14
2020-05-20,3689172.21,3270116.13,3019892.02
2020-05-21,4498828.44,3899207.84,3647887.78
2020-05-22,5108046.04,4661756.58,3839020.41
2020-05-23,4015420.66,3802068.94,3313265.28
2020-05-24,4700650.04,4298591.12,3764671.03
2020-05-25,4378883.27,4172090.37,3340216.53
2020-05-26,3938416.11,3270805.06,3225312.26
2020-05-27,4400378.84,3726841.43,3586763.01
2020-05-28,7125254.26,6519707.0,5586999.34
2020-05-29,8058075.78,7307550.41,6156826.89
2020-05-30,8571150.17,7689785.56,6917398.63
2020-05-31,7068160.11,6077646.51,5722407.19
2020-06-01,7434640.87,6923370.64,6007912.51
2020-06-02,3295138.19,3169042.7399999998,2630884.15
2020-06-03,3497127.32,3094564.42,2854677.4
2020-06-04,2962471.81,2400016.38,2212520.77
2020-06-05,2452274.28,2209386.26,2042840.96
2020-06-06,2258600.23,2190798.44,1840555.75
2020-06-07,2693731.83,2416847.57,2065838.19
2020-06-08,3084455.23,2966315.96,2459766.38
2020-06-09,3331413.85,2921453.65,2608681.96
2020-06-10,3810023.86,3163786.37,3037801.06
2020-06-11,4027121.39,3534773.44,3106482.9
2020-06-12,2833219.35,2617299.64,2245340.12
2020-06-13,2840132.87,2368177.52,2324352.25
2020-06-14,3797554.63,3575217.99,3078986.36
2020-06-15,3921468.12,3513234.94,3112876.56
2020-06-16,3620819.64,3416339.2199999997,2950472.85
2020-06-17,4864660.1,4456560.71,3741174.91
2020-06-18,4188150.34,3725505.08,3329563.04
2020-06-19,2960897.79,2682308.55,2329260.25
2020-06-20,2189006.74,1842891.06,1795056.75
2020-06-21,3477329.48,3031770.69,2740967.86
2020-06-22,3068801.79,2716282.89,2472668.81
2020-06-23,3277142.11,2807495.92,2715748.0
2020-06-24,4983800.13,4133580.11,4272479.54
2020-06-25,4480875.32,3631050.08,3949301.47
2020-06-26,3538964.96,2886957.14,3128909.95
2020-06-27,2952009.99,2024196.83,2893474.01
2020-06-28,4033143.22,2982336.9,4037949.63
2020-06-29,5223388.62,3867872.7,5021085.51
2020-06-30,5506677.04,4125708.85,5509880.9
2020-07-01,4785799.65,3493897.8,4637675.06
2020-07-02,4866951.38,3567972.15,4707883.99
2020-07-03,3696972.88,2914444.9899999998,3771036.88
2020-07-04,706367.78,436353.19,665027.87
2020-07-05,1406074.5,1052335.0,1343687.36
2020-07-06,2077312.99,1457852.55,1986626.45
2020-07-07,2024009.16,1551499.25,2068227.77
2020-07-08,1848400.71,1432453.22,1796794.0
2020-07-09,2881762.16,2175470.35,2884926.26
2020-07-10,2456330.77,1851761.2,2270775.74
2020-07-11,2777782.43,2036535.34,2617463.18
2020-07-12,2353469.99,1757942.32,2352864.85
2020-07-13,2674159.75,2087120.87,2528820.54
2020-07-14,2241406.69,1750098.41,2199143.63
2020-07-15,2628917.79,1999149.21,2573366.47
2020-07-16,3496916.1,2371524.19,3417273.9
2020-07-17,2963494.21,2283943.52,2910103.21
2020-07-18,2167217.41,1570821.49,2102740.45
2020-07-19,2598183.41,2177699.1,2439859.2
2020-07-20,2378509.49,2076796.36,2153084.64
2020-07-21,3060145.15,2497913.82,2555988.41
2020-07-22,3102912.51,2746235.97,2421357.03
2020-07-23,3882974.91,3584066.63,3066175.92
2020-07-24,3897982.79,3723038.67,3118044.81
2020-07-25,2726776.18,2572524.37,2185291.86
2020-07-26,2852671.37,2439411.39,2228931.73
2020-07-27,2831486.13,2567371.91,2289596.5
2020-07-28,2395619.59,2122549.95,1857411.18
2020-07-29,3158908.2,2703388.1,2317187.54
2020-07-30,4151632.35,3837580.49,3350026.58
2020-07-31,5610491.95,5005419.22,4496247.74
2020-08-01,6132541.37,5564998.86,4909626.33
2020-08-02,5345584.67,4358681.56,4186394.94
2020-08-03,4397713.48,3882929.12,3443554.44
2020-08-04,3298352.62,3042670.44,2591360.98
2020-08-05,2223462.81,1961790.02,1734678.05
2020-08-06,2991469.99,2622854.25,2308279.85
2020-08-07,3277756.91,2936148.3,2547914.06
2020-08-08,2449651.51,2325150.53,2088845.7
2020-08-09,2935305.67,2672371.82,2352528.07
2020-08-10,2914723.92,2655623.03,2318822.04
2020-08-11,2533038.45,2341379.62,2110648.66
2020-08-12,4245177.97,3706896.95,3574622.62
2020-08-13,3438121.83,3212559.42,2662240.38
2020-08-14,3685522.51,3024399.02,2879232.79
2020-08-15,2556409.43,2282495.07,2072000.19
2020-08-16,2596444.46,2318578.31,2077063.06
2020-08-17,3646382.12,3239097.2,2892437.08
2020-08-18,3240488.83,3136431.93,2493505.46
2020-08-19,3279887.27,2937396.0300000003,2543910.75
2020-08-20,3569013.59,3013222.94,2909846.44
2020-08-21,3939388.46,3477073.58,3133654.06
2020-08-22,2465099.71,2236842.85,2000862.66
2020-08-23,2832425.22,2635633.83,2280579.88
2020-08-24,3217603.07,2951510.71,2631929.43
2020-08-25,2428315.18,2182974.52,1917538.84
2020-08-26,3194953.82,2980348.89,2616197.98
2020-08-27,4445347.68,4146166.33,3675387.97
2020-08-28,7296538.72,6681563.1,5928088.7
2020-08-29,7517051.79,6623701.97,6089417.86
2020-08-30,8480394.59,7604210.51,6775599.46
2020-08-31,7490849.71,7046067.29,6294569.34
2020-09-01,6047477.92,5488110.93,5072223.86
2020-09-02,1434923.77,1197503.75,1282633.72
2020-09-03,1557705.54,1319433.7,1435356.63
2020-09-04,1425115.38,1245219.17,1249060.77
2020-09-05,1581867.47,1253244.27,1449235.72
2020-09-06,2654105.11,2128957.63,2377874.42
2020-09-07,2479133.84,1989300.82,2159138.36
2020-09-08,2542645.13,2115030.83,2183405.0
2020-09-09,1979410.07,1690529.67,1799215.01
2020-09-10,3146008.14,2500376.1,2761931.92
2020-09-11,1990335.39,1729843.74,1821328.74
2020-09-12,2806228.3,2193716.39,2605429.08
2020-09-13,2240095.92,1643609.49,1957201.32
2020-09-14,2832905.03,2340759.88,2603630.98
2020-09-15,2914536.51,2363366.5100000002,2476205.19
2020-09-16,1994638.41,1668165.31,1821831.75
2020-09-17,1827659.24,1580805.83,1626961.14
2020-09-18,2600220.08,2031121.4100000001,2233677.06
2020-09-19,1806587.98,1577317.25,1582702.76
2020-09-20,2334885.81,1874651.46,2132834.58
2020-09-21,3082015.84,2510343.08,2723671.97
2020-09-22,2827707.7,2246071.87,2426080.5
2020-09-23,2254030.17,1929428.25,2095482.45
2020-09-24,2021614.99,1630524.0,1879290.21
2020-09-25,2587034.31,2140627.05,2341681.4
2020-09-26,2219447.23,1752680.18,2025784.18
2020-09-27,3907778.93,3267787.67,3495826.9
2020-09-28,4681424.38,3645671.61,4163962.01
2020-09-29,3862957.51,3115664.61,3418321.41
2020-09-30,3185317.6,2689461.69,2835582.57
2020-10-01,2053948.94,1753664.8900000001,1801442.13
2020-10-02,844947.12,787410.38,672777.16
2020-10-03,1819620.17,1692814.3900000001,1400911.62
2020-10-04,1305849.84,1155683.86,1031248.84
2020-10-05,1476045.28,1309608.78,1106750.78
2020-10-06,2225510.95,1851973.0899999999,1785750.97
2020-10-07,2084609.48,1909553.78,1633404.7
2020-10-08,1798621.9,1512186.38,1415449.28
2020-10-09,1682037.65,1657876.39,1404182.57
2020-10-10,2023437.43,1842290.85,1582185.76
2020-10-11,1446988.51,1381655.26,1177371.98
2020-10-12,1856496.7,1773535.93,1470316.91
2020-10-13,3071390.97,2828119.82,2435896.58
2020-10-14,2627129.58,2451879.72,2030216.9
2020-10-15,1826480.99,1628715.5,1499468.55
2020-10-16,2213689.11,1780322.32,1814772.4
2020-10-17,2024181.52,1843999.53,1623856.95
2020-10-18,2416150.55,2124371.42,2000897.4
2020-10-19,1798941.77,1432961.55,1455468.16
2020-10-20,2361849.87,2090620.1400000001,1800189.76
2020-10-21,2168284.88,1916532.92,1762213.02
2020-10-22,2384359.77,2199709.62,1939167.59
2020-10-23,1313373.58,1144300.28,984874.54
2020-10-24,2435210.66,2312594.04,1935814.16
2020-10-25,2045855.5,1784356.36,1595051.09
2020-10-26,2383306.02,2221330.07,1881515.76
2020-10-27,3242319.66,3069169.91,2668015.76
2020-10-28,4138715.4,3792828.2,3246854.44
2020-10-29,3361148.04,3220323.2399999998,2777298.73
2020-10-30,2606337.42,2371651.93,2045887.36
2020-10-31,3099623.67,2688591.73,2419274.6
2020-11-01,2000351.9,1940192.2,1651707.88
2020-11-02,1609265.54,1563377.3599999999,1276568.22
2020-11-03,1148970.3,1043241.78,951051.1
2020-11-04,1475675.48,1240697.51,1140886.92
2020-11-05,1340308.97,1207603.03,1063954.02
2020-11-06,717152.89,606179.61,537123.9
2020-11-07,1261006.58,1149793.0,1012158.51
2020-11-08,1462906.75,1404219.63,1152752.12
2020-11-09,1841341.67,1811994.86,1500031.86
2020-11-10,1423817.05,1218324.08,1131446.53
2020-11-11,1850484.56,1692506.71,1510899.02
2020-11-12,1742209.81,1537602.55,1490266.12
2020-11-13,1874908.56,1663680.78,1475799.13
2020-11-14,1505407.33,1220347.28,1170919.18
2020-11-15,1822943.34,1605423.14,1452200.16
2020-11-16,1677772.33,1603088.25,1289405.39
2020-11-17,1698265.63,1417913.62,1375791.27
2020-11-18,1708292.62,1425074.82,1460231.18
2020-11-19,1389140.38,1201147.39,1147069.41
2020-11-20,1761075.99,1513689.89,1653768.63
2020-11-21,1277317.49,828952.09,1191035.2
2020-11-22,1402812.95,1003949.73,1422457.39
2020-11-23,1254495.47,927474.36,1331674.56
2020-11-24,1234768.03,865916.77,1251831.61
2020-11-25,1016787.85,813430.2799999999,1011073.66
2020-11-26,1003033.14,730262.6900000001,1066907.31
2020-11-27,2064673.72,1527756.19,2076697.24
2020-11-28,2102733.52,1575431.48,2118368.35
2020-11-29,1696662.48,1191668.45,1642786.66
2020-11-30,1376299.12,1025507.83,1423882.94
2020-12-01,1160032.88,825352.93,1083886.83
2020-12-02,370653.23,246058.53000000003,366277.85
2020-12-03,528608.48,354312.57999999996,509665.44
2020-12-04,645703.05,512988.89,632473.93
2020-12-05,653591.96,489216.61,700683.81
2020-12-06,755648.75,600382.87,731905.7
2020-12-07,832522.38,650908.02,856716.78
2020-12-08,1297656.34,1017465.57,1226584.15
2020-12-09,1154833.63,903302.38,1135523.17
2020-12-10,696601.42,542260.66,694712.49
2020-12-11,708701.4,553009.68,714731.83
2020-12-12,1122552.93,808779.62,1114505.97
2020-12-13,937152.62,699733.8,894184.44
2020-12-14,1601200.69,1209317.7,1536265.51
2020-12-15,1355809.66,955450.37,1345601.61
2020-12-16,1368150.26,1032991.72,1378715.06
2020-12-17,1104685.57,773902.48,1105268.19
2020-12-18,1251306.12,971252.0399999999,1173503.24
2020-12-19,1648432.09,1109901.6199999999,1604918.15
2020-12-20,1777867.4,1350641.01,1748875.07
2020-12-21,2040125.86,1456885.83,2025685.77
2020-12-22,2050706.5,1389949.78,1957791.36
2020-12-23,1964805.24,1440900.34,2036033.68
2020-12-24,1223063.47,909484.78,1196024.1
2020-12-25,1200258.49,840473.9,1181002.97
2020-12-26,1099988.0,780687.16,1121806.33
2020-12-27,1517374.4,1162899.36,1548752.98
2020-12-28,3627797.75,2777262.88,3660309.96
2020-12-29,2940732.69,2200500.81,2915164.04
2020-12-30,2881135.64,2094198.7,2881761.18
2020-12-31,2153864.87,1487396.58,2157011.11
2021-01-01,1553431.51,1216434.24,1547553.58
2021-01-02,378420.41,261657.47,311258.46
2021-01-03,677894.56,525713.39,516308.19
2021-01-04,819877.04,636921.37,631242.67
2021-01-05,1174326.91,988605.1,961163.6
2021-01-06,1114251.05,1066921.69,906466.26
2021-01-07,837846.02,757305.66,690390.14
2021-01-08,1023293.14,942376.17,849565.94
2021-01-09,853729.27,689533.1799999999,699954.28
2021-01-10,1180728.66,961974.41,984866.85
2021-01-11,1515387.6,1478444.28,1201417.37
2021-01-12,1062807.64,852848.71,869052.09
2021-01-13,1070756.5,960030.36,856031.34
2021-01-14,764427.24,594762.45,629061.31
2021-01-15,977003.78,866804.74,779003.57
2021-01-16,1185774.61,1185774.6099999999,916210.38
2021-01-17,1224098.2,1187888.99,966990.57
2021-01-18,2502006.18,2323689.46,1916159.06
2021-01-19,2011018.39,1763378.49,1652010.17
2021-01-20,1595354.2,1328116.68,1216527.62
2021-01-21,1698207.91,1398493.95,1250048.47
2021-01-22,1620041.5,1561543.97,1267935.48
2021-01-23,1744298.27,1625467.1199999999,1412867.08
2021-01-24,1862707.42,1525150.42,1491339.57
2021-01-25,2346216.5,2144879.16,1913189.53
2021-01-26,2993616.58,2618504.5,2282478.29
2021-01-27,2258351.94,1690709.97,1690062.59
2021-01-28,2405871.45,2276429.2,1845885.39
2021-01-29,2246568.53,2018373.0,1778946.6
2021-01-30,2167603.39,2024093.03,1754979.72
2021-01-31,1607178.02,1424865.89,1317474.79
2021-02-01,1551374.11,1372941.46,1281321.59
2021-02-02,958876.9,884396.37,764858.08
2021-02-03,1095535.11,1045488.18,933310.92
2021-02-04,1345207.17,1132354.3,1009834.12
2021-02-05,1749418.05,1513621.87,1399602.15
2021-02-06,1240787.91,1160141.94,940727.48
2021-02-07,1814367.53,1645192.89,1394396.68
2021-02-08,1325809.68,1190776.07,1131072.08
2021-02-09,1448124.96,1262271.25,1194857.77
2021-02-10,1851743.73,1522449.12,1575581.32
2021-02-11,1689417.95,1483803.04,1396084.38
2021-02-12,1983824.96,1620270.39,1679342.84
2021-02-13,1986462.63,1654160.6300000001,1556559.62
2021-02-14,2942830.48,2603715.5,2472928.79
2021-02-15,3142099.08,2789144.39,2531323.24
2021-02-16,1874868.49,1691577.19,1645455.89
2021-02-17,2468895.03,2233170.07,1948858.13
2021-02-18,1729200.62,1465502.81,1374282.0
2021-02-19,2485137.46,2220209.78,1894234.27
2021-02-20,2510521.11,2325639.72,1978226.96
2021-02-21,2673937.37,2436112.35,2158355.9
2021-02-22,3295922.4,2856965.81,2680528.93
2021-02-23,4952064.84,4672681.9,3886168.63
2021-02-24,2880648.13,2581112.9,2377495.5
2021-02-25,5675843.97,4591490.7,4598510.35
2021-02-26,3813868.44,3354405.36,3118356.14
2021-02-27,3241854.71,2909885.86,2733660.27
2021-02-28,2348995.75,2065492.8900000001,1901704.24
2021-03-01,1942260.67,1667214.9,1595206.21
2021-03-02,679248.37,610279.39,536287.19
2021-03-03,1202803.22,1162026.72,982110.07
2021-03-04,2188811.67,1895810.9,1718125.54
2021-03-05,1350969.16,1301555.84,1101818.84
2021-03-06,1702498.76,1572935.2,1385168.73
2021-03-07,2475099.15,2229052.2,2022240.35
2021-03-08,2765984.78,2575811.05,2054703.58
2021-03-09,2910840.37,2482877.41,2318282.64
2021-03-10,2793536.43,2643614.7,2183321.72
2021-03-11,4291688.17,3818281.72,3434300.04
2021-03-12,4134860.06,3846755.41,3361961.81
2021-03-13,2417371.88,2230768.47,1968099.73
2021-03-14,2889680.59,2715623.5,2334076.0
2021-03-15,3654509.31,3253722.0700000003,2866925.36
2021-03-16,4008350.11,3642377.05,3320217.27
2021-03-17,4400411.89,3950354.25,3480694.63
2021-03-18,5516765.31,5129251.44,4537155.51
2021-03-19,3614457.51,3154816.34,2975958.79
2021-03-20,3232018.55,2845378.2,2766387.35
2021-03-21,2822145.24,2416049.77,2475231.8
2021-03-22,3923103.49,3054579.57,3698730.81
2021-03-23,4222620.69,3452451.43,3768846.71
2021-03-24,4003647.57,3313282.62,3639438.17
2021-03-25,4847687.37,4097672.28,4322456.49
2021-03-26,4034615.27,3108047.89,3623284.41
2021-03-27,3612774.77,2759475.47,3405524.2
2021-03-28,3528929.89,2588932.81,3193051.24
2021-03-29,4090090.6,3275308.94,3735223.94
2021-03-30,10795905.35,8454739.879999999,9875208.04
2021-03-31,9220320.43,7612475.32,8547874.84
2021-04-01,9027075.84,7107334.89,8225391.38
2021-04-02,7866035.23,5910520.42,7228630.89
2021-04-03,7594752.42,6107142.63,7064149.71
2021-04-04,1720555.46,1435921.11,1597615.49
2021-04-05,2665962.66,1987503.81,2489752.36
2021-04-06,2627509.32,2163248.93,2395678.58
2021-04-07,3504391.02,2737176.06,3200078.0
2021-04-08,3026850.22,2376682.78,2768519.33
2021-04-09,3110153.27,2566633.27,2714930.73
2021-04-10,2505766.01,2098507.4,2142941.81
2021-04-11,2755337.37,1955033.54,2528446.54
2021-04-12,3206411.87,2619594.08,3006280.88
2021-04-13,3231903.43,2630078.89,2897501.76
2021-04-14,5218947.03,4283553.0,4826353.96
2021-04-15,4270735.63,3796786.9899999998,3783812.65
2021-04-16,3735241.12,3196290.15,3308841.35
2021-04-17,3800876.52,3210392.77,3259298.49
2021-04-18,4448113.81,3877441.01,3495208.68
2021-04-19,3468512.12,2852847.81,2925337.15
2021-04-20,4030055.78,3601295.23,3186833.6
2021-04-21,5244905.44,4850242.31,4141247.89
2021-04-22,4635126.49,4224200.02,3691630.05
2021-04-23,2503702.41,2201938.2600000002,1966755.8
2021-04-24,3966260.92,3739057.04,3199689.13
2021-04-25,4545990.29,4164485.75,3630097.75
2021-04-26,4718077.11,4343088.34,3814996.18
2021-04-27,5303542.87,4536571.56,4355535.28
2021-04-28,5606431.49,5386629.56,4335482.99
2021-04-29,9535515.05,8947899.79,7714922.63
2021-04-30,6962149.33,6507419.57,5622679.65
2021-05-01,6555221.49,6360028.24,5276005.92
2021-05-02,5301495.07,4945081.0200000005,4383106.98
2021-05-03,3778243.02,3370206.9899999998,3051862.47
2021-05-04,1930133.97,1696376.09,1605646.92
2021-05-05,2491751.76,2089112.04,1992920.65
2021-05-06,3090364.98,2796920.5100000002,2462408.5
2021-05-07,3099539.75,2496478.64,2583097.98
2021-05-08,2448108.31,2373354.33,2024581.03
2021-05-09,3801718.87,3639582.34,3192875.3
2021-05-10,3546216.71,3316528.12,2807669.46
2021-05-11,3323078.36,3195888.86,2752138.51
2021-05-12,4782841.68,4498896.7,3847828.01
2021-05-13,5666923.8,5105866.05,4709813.19
2021-05-14,5250104.11,4711369.62,4258778.21
2021-05-15,3858160.76,3589365.51,3146686.62
2021-05-16,3981359.06,3472188.43,3199505.04
2021-05-17,4684806.7,4210752.44,3826508.17
2021-05-18,3549112.31,3216121.67,2889339.05
2021-05-19,4795038.58,4304158.22,3840346.57
2021-05-20,5057797.75,4466251.26,4088691.43
2021-05-21,5434543.62,5326842.19,4271132.76
2021-05-22,4310539.38,3993921.4699999997,3526722.84
2021-05-23,3846392.54,3778149.0100000002,3086892.89
2021-05-24,3987573.28,3469236.97,3177252.48
2021-05-25,3822459.48,3571832.38,3142554.15
2021-05-26,4915453.17,4636101.76,4056932.97
2021-05-27,7320510.07,6525103.23,6048379.93
2021-05-28,6925957.27,6312921.03,5561587.62
2021-05-29,4630943.52,4157802.32,3787091.31
2021-05-30,8887935.6,8386968.3,7274840.31
2021-05-31,7996369.9,7395915.28,6466327.4
2021-06-01,7479521.04,6820816.96,6141761.22
2021-06-02,6960798.21,6267641.08,5572082.02
2021-06-03,6367799.03,5277318.66,5139667.32
2021-06-04,2524112.16,2237606.89,2097669.41
2021-06-05,2884765.01,2674574.52,2262050.61
2021-06-06,3795966.84,3530135.1,3084551.9
2021-06-07,3757477.99,3468354.12,3136794.28
2021-06-08,3948452.32,3358501.91,3177527.58
2021-06-09,3733884.76,3202250.54,3009506.21
2021-06-10,3994102.54,3635322.64,3220973.51
2021-06-11,3221511.31,3126905.64,2622379.46
2021-06-12,3618435.07,3306992.54,2920008.48
2021-06-13,3349171.43,3017294.95,2778202.9
2021-06-14,4007931.92,3910874.28,3159812.63
2021-06-15,4162142.95,3763960.51,3326425.2
2021-06-16,4740156.23,4450145.4799999995,3752544.13
2021-06-17,5807751.43,5463295.5,4698668.17
2021-06-18,4316861.14,4067245.83,3463681.18
2021-06-19,3596996.21,3219734.98,3016398.92
2021-06-20,3113780.62,2737264.6,2502341.31
2021-06-21,3454322.45,3355675.95,2831163.45
2021-06-22,3814525.81,3558190.31,3072656.32
2021-06-23,5129834.24,4591711.23,4258385.56
2021-06-24,5015283.26,4205188.5,4491924.42
2021-06-25,3255836.16,2781945.31,2807033.14
2021-06-26,3202321.56,2495997.68,2946230.91
2021-06-27,3938214.81,2956759.69,3832008.26
2021-06-28,4255543.96,3246647.12,4082242.05
2021-06-29,5907160.01,4298065.39,5911751.11
2021-06-30,5094915.79,3778575.31,4949985.1
2021-07-01,4975867.15,3690431.56,5024857.74
2021-07-02,4397949.68,3238463.36,4326458.07
2021-07-03,3132513.38,2366447.49,3101143.37
2021-07-04,730601.15,583589.01,647312.84
2021-07-05,1878817.85,1444798.85,1927429.12
2021-07-06,1616214.16,1208178.22,1626948.22
2021-07-07,1741509.6,1275257.37,1715092.93
2021-07-08,2563149.38,1926570.1,2518109.42
2021-07-09,2685812.87,2013774.82,2706650.91
2021-07-10,2524108.8,1757729.35,2448068.41
2021-07-11,2592712.85,1884242.04,2553763.2
2021-07-12,3123873.5,2373789.51,3108780.0
2021-07-13,2650746.43,1970476.72,2549076.58
2021-07-14,2970833.54,2225706.52,2785803.91
2021-07-15,3628282.86,2557441.46,3639556.87
2021-07-16,2768513.94,2047868.83,2780496.25
2021-07-17,2453122.24,1812235.6099999999,2399937.97
2021-07-18,2827723.47,1931158.02,2930478.35
2021-07-19,2859598.56,2295908.68,2696150.18
2021-07-20,3389960.06,2913605.71,3045138.98
2021-07-21,3336465.66,2924410.69,2928248.05
2021-07-22,4388007.92,3960159.69,3796262.13
2021-07-23,4385215.41,3793519.47,3753800.99
2021-07-24,2294305.45,2059022.52,1930929.33
2021-07-25,2549303.61,2425298.93,2173412.06
2021-07-26,3676952.36,3454812.36,2918564.14
2021-07-27,3460197.23,3118905.37,2857159.07
2021-07-28,4046860.27,3703263.09,3235448.81
2021-07-29,5547857.68,5050703.48,4566302.38
2021-07-30,6548042.77,6034292.24,6322433.77
2021-07-31,5256382.47,4844532.61,5446793.9
2021-08-01,3652376.75,3436459.18,4109973.08
2021-08-02,4399616.65,4074421.84,4886236.3
2021-08-03,2422462.49,2234215.87,3359505.36
2021-08-04,1157658.1,1096824.68,1697391.73
2021-08-05,1482037.52,1382125.51,2026425.65
2021-08-06,1591502.8,1496351.27,2374360.64
2021-08-07,1632328.25,1502663.23,2336736.46
2021-08-08,1411882.22,1264483.02,1918090.72
2021-08-09,1376421.76,1152108.08,2167285.81
2021-08-10,1581357.61,1458815.98,2246981.07
2021-08-11,1740229.21,1628148.81,2604985.61
2021-08-12,2480973.68,2256980.88,3548924.53
2021-08-13,2199306.57,2102205.9,3444159.74
2021-08-14,1494099.71,1372074.49,1993428.41
2021-08-15,1862118.62,1561835.3800000001,2645589.05
2021-08-16,2220064.67,1985660.76,3319453.91
2021-08-17,2263302.37,2014795.75,3320429.89
2021-08-18,1875383.97,1519337.36,2630473.94
2021-08-19,2535597.13,2269518.73,3644326.12
2021-08-20,2553183.49,2291784.29,3860236.79
2021-08-21,1453356.23,1348807.94,2098001.94
2021-08-22,1640268.07,1488523.87,2295711.5
2021-08-23,1883869.71,1737760.17,2626041.33
2021-08-24,1836322.27,1654135.53,2808012.6
